Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,src_Name,src_IATA,src_City,src_Country,src_Latitude,src_Longitude,dest_Name,dest_IATA,dest_City,dest_Country,dest_Latitude,dest_Longitude
LO,3210,MUC,346,POZ,674,Y,0,CR9 CR7,Munich Airport,MUC,Munich,Germany,48.353802,11.7861,Poznań-Ławica Airport,POZ,Poznan,Poland,52.4210014343,16.8262996674
LO,3210,MUC,346,WRO,680,Y,0,CR9 E95 CR7,Munich Airport,MUC,Munich,Germany,48.353802,11.7861,Copernicus Wrocław Airport,WRO,Wroclaw,Poland,51.10269927979999,16.885799408
LO,3210,POZ,674,FRA,340,Y,0,CR7,Poznań-Ławica Airport,POZ,Poznan,Poland,52.4210014343,16.8262996674,Frankfurt am Main Airport,FRA,Frankfurt,Germany,50.033333,8.570556
LO,3210,POZ,674,MUC,346,Y,0,CR9 CR7,Poznań-Ławica Airport,POZ,Poznan,Poland,52.4210014343,16.8262996674,Munich Airport,MUC,Munich,Germany,48.353802,11.7861
LO,3210,RZE,675,WAW,679,Y,0,DH4 E95 E75,Rzeszów-Jasionka Airport,RZE,Rzeszow,Poland,50.1100006104,22.018999099699997,Warsaw Chopin Airport,WAW,Warsaw,Poland,52.1656990051,20.9671001434
LO,3210,VIE,1613,KRK,669,Y,0,DH4 F70 100,Vienna International Airport,VIE,Vienna,Austria,48.110298156738004,16.569700241089002,Kraków John Paul II International Airport,KRK,Krakow,Poland,50.077702,19.7848
LO,3210,WAW,679,LIS,1638,Y,0,320 319,Warsaw Chopin Airport,WAW,Warsaw,Poland,52.1656990051,20.9671001434,Humberto Delgado Airport (Lisbon Portela Airport),LIS,Lisbon,Portugal,38.7813,-9.13592
LO,3210,WAW,679,RZE,675,Y,0,DH4 E95 E75,Warsaw Chopin Airport,WAW,Warsaw,Poland,52.1656990051,20.9671001434,Rzeszów-Jasionka Airport,RZE,Rzeszow,Poland,50.1100006104,22.018999099699997
LO,3210,WRO,680,FRA,340,Y,0,CR7 32A 321,Copernicus Wrocław Airport,WRO,Wroclaw,Poland,51.10269927979999,16.885799408,Frankfurt am Main Airport,FRA,Frankfurt,Germany,50.033333,8.570556
LO,3210,WRO,680,MUC,346,Y,0,CR7 CR9 E95,Copernicus Wrocław Airport,WRO,Wroclaw,Poland,51.10269927979999,16.885799408,Munich Airport,MUC,Munich,Germany,48.353802,11.7861
LR,3197,DRK,6945,SJO,1885,Y,0,CNA,Drake Bay Airport,DRK,Puntarenas,Costa Rica,8.71889019012,-83.6417007446,Juan Santamaria International Airport,SJO,San Jose,Costa Rica,9.993860244750977,-84.20880126953125
LR,3197,FON,6731,SJO,1885,Y,0,CNA,Arenal Airport,FON,La Fortuna/San Carlos,Costa Rica,10.478,-84.634499,Juan Santamaria International Airport,SJO,San Jose,Costa Rica,9.993860244750977,-84.20880126953125
LR,3197,FON,6731,XQP,1889,Y,0,CNA,Arenal Airport,FON,La Fortuna/San Carlos,Costa Rica,10.478,-84.634499,Quepos Managua Airport,XQP,Quepos,Costa Rica,9.443160057067873,-84.12979888916016
LR,3197,GLF,1879,SJO,1885,Y,0,CNA,Golfito Airport,GLF,Golfito,Costa Rica,8.654009819030763,-83.18219757080078,Juan Santamaria International Airport,SJO,San Jose,Costa Rica,9.993860244750977,-84.20880126953125
LR,3197,LIR,1881,SJO,1885,Y,0,CNA,Daniel Oduber Quiros International Airport,LIR,Liberia,Costa Rica,10.5933,-85.544403,Juan Santamaria International Airport,SJO,San Jose,Costa Rica,9.993860244750977,-84.20880126953125
LR,3197,MGA,1863,SAL,1892,Y,0,ATR,Augusto C. Sandino (Managua) International Airport,MGA,Managua,Nicaragua,12.141500473022461,-86.16819763183594,Monseñor Óscar Arnulfo Romero International Airport,SAL,San Salvador,El Salvador,13.4409,-89.055702
LR,3197,MGA,1863,SJO,1885,Y,0,ATR,Augusto C. Sandino (Managua) International Airport,MGA,Managua,Nicaragua,12.141500473022461,-86.16819763183594,Juan Santamaria International Airport,SJO,San Jose,Costa Rica,9.993860244750977,-84.20880126953125
LR,3197,PJM,5847,SJO,1885,Y,0,CNA,Puerto Jimenez Airport,PJM,Puerto Jimenez,Costa Rica,8.533329963684082,-83.30000305175781,Juan Santamaria International Airport,SJO,San Jose,Costa Rica,9.993860244750977,-84.20880126953125
LR,3197,PMZ,1887,SJO,1885,Y,0,CNA,Palmar Sur Airport,PMZ,Palmar Sur,Costa Rica,8.951029777526855,-83.46859741210938,Juan Santamaria International Airport,SJO,San Jose,Costa Rica,9.993860244750977,-84.20880126953125
LR,3197,SAL,1892,MGA,1863,Y,0,ATR,Monseñor Óscar Arnulfo Romero International Airport,SAL,San Salvador,El Salvador,13.4409,-89.055702,Augusto C. Sandino (Managua) International Airport,MGA,Managua,Nicaragua,12.141500473022461,-86.16819763183594
LR,3197,SJO,1885,DRK,6945,Y,0,CNA,Juan Santamaria International Airport,SJO,San Jose,Costa Rica,9.993860244750977,-84.20880126953125,Drake Bay Airport,DRK,Puntarenas,Costa Rica,8.71889019012,-83.6417007446
LR,3197,SJO,1885,FON,6731,Y,0,CNA,Juan Santamaria International Airport,SJO,San Jose,Costa Rica,9.993860244750977,-84.20880126953125,Arenal Airport,FON,La Fortuna/San Carlos,Costa Rica,10.478,-84.634499
LR,3197,SJO,1885,GLF,1879,Y,0,CNA,Juan Santamaria International Airport,SJO,San Jose,Costa Rica,9.993860244750977,-84.20880126953125,Golfito Airport,GLF,Golfito,Costa Rica,8.654009819030763,-83.18219757080078
LR,3197,SJO,1885,LIR,1881,Y,0,CNA,Juan Santamaria International Airport,SJO,San Jose,Costa Rica,9.993860244750977,-84.20880126953125,Daniel Oduber Quiros International Airport,LIR,Liberia,Costa Rica,10.5933,-85.544403
LR,3197,SJO,1885,MGA,1863,Y,0,ATR,Juan Santamaria International Airport,SJO,San Jose,Costa Rica,9.993860244750977,-84.20880126953125,Augusto C. Sandino (Managua) International Airport,MGA,Managua,Nicaragua,12.141500473022461,-86.16819763183594
LR,3197,SJO,1885,PJM,5847,Y,0,CNA,Juan Santamaria International Airport,SJO,San Jose,Costa Rica,9.993860244750977,-84.20880126953125,Puerto Jimenez Airport,PJM,Puerto Jimenez,Costa Rica,8.533329963684082,-83.30000305175781
LR,3197,SJO,1885,PMZ,1887,Y,0,CNA,Juan Santamaria International Airport,SJO,San Jose,Costa Rica,9.993860244750977,-84.20880126953125,Palmar Sur Airport,PMZ,Palmar Sur,Costa Rica,8.951029777526855,-83.46859741210938
LR,3197,SJO,1885,XQP,1889,Y,0,CNA,Juan Santamaria International Airport,SJO,San Jose,Costa Rica,9.993860244750977,-84.20880126953125,Quepos Managua Airport,XQP,Quepos,Costa Rica,9.443160057067873,-84.12979888916016
LR,3197,TMU,6732,SJO,1885,Y,0,CNA,Tambor Airport,TMU,Nicoya,Costa Rica,9.73852,-85.013802,Juan Santamaria International Airport,SJO,San Jose,Costa Rica,9.993860244750977,-84.20880126953125
LR,3197,XQP,1889,SJO,1885,Y,0,CNA,Quepos Managua Airport,XQP,Quepos,Costa Rica,9.443160057067873,-84.12979888916016,Juan Santamaria International Airport,SJO,San Jose,Costa Rica,9.993860244750977,-84.20880126953125
LW,3865,HGR,6739,IAD,3714,Y,0,PA2,Hagerstown Regional Richard A Henson Field,HGR,Hagerstown,United States,39.707901,-77.72949982,Washington Dulles International Airport,IAD,Washington,United States,38.94449997,-77.45580292
LW,3865,IAD,3714,HGR,6739,Y,0,PA2,Washington Dulles International Airport,IAD,Washington,United States,38.94449997,-77.45580292,Hagerstown Regional Richard A Henson Field,HGR,Hagerstown,United States,39.707901,-77.72949982
LW,3865,IAD,3714,LNS,5751,Y,0,PA2,Washington Dulles International Airport,IAD,Washington,United States,38.94449997,-77.45580292,Lancaster Airport,LNS,Lancaster,United States,40.12170028686523,-76.29609680175781
LW,3865,IAH,3550,VCT,5775,Y,0,PA2,George Bush Intercontinental Houston Airport,IAH,Houston,United States,29.98439979553223,-95.34140014648438,Victoria Regional Airport,VCT,Victoria,United States,28.85260009765625,-96.9185028076172
LW,3865,LNS,5751,IAD,3714,Y,0,PA2,Lancaster Airport,LNS,Lancaster,United States,40.12170028686523,-76.29609680175781,Washington Dulles International Airport,IAD,Washington,United States,38.94449997,-77.45580292
LW,3865,VCT,5775,IAH,3550,Y,0,PA2,Victoria Regional Airport,VCT,Victoria,United States,28.85260009765625,-96.9185028076172,George Bush Intercontinental Houston Airport,IAH,Houston,United States,29.98439979553223,-95.34140014648438
LX,4559,ACE,1055,ZRH,1678,Y,0,320,Lanzarote Airport,ACE,Arrecife,Spain,28.945499,-13.6052,Zürich Airport,ZRH,Zurich,Switzerland,47.464699,8.54917
